ts,player_id,ownership
2026-06-11T18:03:56+00:00,278,0.0
2026-06-11T18:03:56+00:00,281,0.2
2026-06-11T18:03:56+00:00,282,0.0
2026-06-11T18:03:56+00:00,283,0.1
2026-06-11T18:03:56+00:00,284,0.0
2026-06-11T18:03:56+00:00,285,0.1
2026-06-11T18:03:56+00:00,287,0.0
2026-06-11T18:03:56+00:00,288,0.0
2026-06-11T18:03:56+00:00,289,0.2
2026-06-11T18:03:56+00:00,290,0.1
2026-06-11T18:03:56+00:00,291,0.0
2026-06-11T18:03:56+00:00,292,0.0
2026-06-11T18:03:56+00:00,293,0.0
2026-06-11T18:03:56+00:00,294,0.1
2026-06-11T18:03:56+00:00,295,0.0
